,DICE,FN,FP,IoU,TN,TP,n_pred,n_ref,prediction_file,reference_file,challenge_DICE,challenge_FP,challenge_FN
506,0.8896273196666837,7600,1036,0.8011970534069982,52116560,34804,35840,42404,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_ea0fd89f0f_10252003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_ea0fd89f0f_10252003.nii.gz,0.8896273196666837,0.09952816772460937,3.2968705558776854
507,0.8926903748943803,12150,2328,0.8061795496532705,47125302,60220,62548,72370,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_ea42c88cc7_02262006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_ea42c88cc7_02262006.nii.gz,0.8926903748943803,7.1909101181030275,2.5752913398742674
508,0.6944198405668733,5,2065,0.5318860244233379,51515578,2352,4417,2357,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_ea6c621616_08082005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_ea6c621616_08082005.nii.gz,0.6944198405668733,3.8069524154663084,0.0
509,0.9208914375081454,766,448,0.8533816425120773,45431720,7066,7514,7832,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_ec6b934720_10252002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_ec6b934720_10252002.nii.gz,0.9208914375081454,0.0,0.0
510,,0,0,,56480000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_eda00de6b0_06242006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_eda00de6b0_06242006.nii.gz,,0.0,0.0
511,0.6587936755807144,3386,110,0.4911948770193567,52153129,3375,3485,6761,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_ee97822c60_03032003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_ee97822c60_03032003.nii.gz,0.6587936755807144,0.8833124885559082,5.586018413543701
512,,0,0,,48160000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_eee2ede9ad_11242006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_eee2ede9ad_11242006.nii.gz,,0.0,0.0
513,0.8952915362756735,1984,927,0.8104324042719458,45424644,12445,13372,14429,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_eeeda112bb_06072003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_eeeda112bb_06072003.nii.gz,0.8952915362756735,0.0,0.0
514,0.0,0,4251,0.0,92475749,0,4251,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_f068e22258_05142007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_f068e22258_05142007.nii.gz,0.0,52.886780124664305,0.0
515,0.7226890756302521,2035,3146,0.5657894736842105,52148068,6751,9897,8786,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_f11f3d3692_10242003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_f11f3d3692_10242003.nii.gz,0.7226890756302521,1.6173327255249024,9.007299179077147
