,DICE,FN,FP,IoU,TN,TP,n_pred,n_ref,prediction_file,reference_file,challenge_DICE,challenge_FP,challenge_FN
252,0.5614154474310991,847,442,0.3902554399243141,45437886,825,1267,1672,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4a255db7bd_05242003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4a255db7bd_05242003.nii.gz,0.5614154474310991,1.3311892433166503,1.9034762077331542
253,0.35951758770468323,2832,106727,0.21915357641759559,52019692,30749,137476,33581,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4b688f46b0_02182005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4b688f46b0_02182005.nii.gz,0.35951758770468323,9.430293891906738,0.11196918869018554
254,,0,0,,44960000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4bab91dccd_01052006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4bab91dccd_01052006.nii.gz,,0.0,0.0
255,0.8450154496666125,607,346,0.7316248943959448,45436449,2598,2944,3205,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4be28f9cd7_02032002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4be28f9cd7_02032002.nii.gz,0.8450154496666125,1.5053635368347167,0.1741742935180664
256,0.8875822877398301,15345,4635,0.7978857923220879,98941145,78875,83510,94220,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4c670a5445_06222001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4c670a5445_06222001.nii.gz,0.8875822877398301,8.658950592041016,0.0
257,0.37099816609903064,91415,4621,0.22774570192508725,52035642,28322,32943,119737,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4c75fa4a5d_04192001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4c75fa4a5d_04192001.nii.gz,0.37099816609903064,0.0,292.46352085876464
258,0.8691022794639017,5656,5605,0.7685065268784048,52111355,37384,42989,43040,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4c9e7be363_09172000.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4c9e7be363_09172000.nii.gz,0.8691022794639017,2.0652094802856444,0.4478767547607422
259,0.15748031496062992,44,63,0.08547008547008547,85599883,10,73,54,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4cb875dc0b_01132005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4cb875dc0b_01132005.nii.gz,0.15748031496062992,0.7713432998657226,0.0
260,,0,0,,48160000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4cc808d16f_06112006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4cc808d16f_06112006.nii.gz,,0.0,0.0
261,0.5554382259767687,3284,84,0.3845029239766082,45434528,2104,2188,5388,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4dcf62f869_11032000.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4dcf62f869_11032000.nii.gz,0.5554382259767687,0.945517593383789,6.170746398925781
