,DICE,FN,FP,IoU,TN,TP,n_pred,n_ref,prediction_file,reference_file,challenge_DICE,challenge_FP,challenge_FN
46,0.0,0,251,0.0,99039749,0,251,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1928952a0f_06202003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1928952a0f_06202003.nii.gz,0.0,3.1226962623596193,0.0
47,,0,0,,38720000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_193dea6ac7_04102003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_193dea6ac7_04102003.nii.gz,,0.0,0.0
48,0.5381555153707053,1701,4684,0.3681345868381989,52149895,3720,8404,5421,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1a1712f7d0_07052001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1a1712f7d0_07052001.nii.gz,0.5381555153707053,56.83058377075195,4.628059799194336
49,,0,0,,45120000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1a8bd52f71_05052006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1a8bd52f71_05052006.nii.gz,,0.0,0.0
50,0.57801766437684,171,689,0.4064872325741891,58878551,589,1278,760,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1a90052cb2_06222001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1a90052cb2_06222001.nii.gz,0.57801766437684,8.273278942108155,0.0
51,,0,0,,45440000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1ac497ed9d_10282004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1ac497ed9d_10282004.nii.gz,,0.0,0.0
52,0.8871284140636789,1068,1924,0.7971525423728814,52145250,11758,13682,12826,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1b1bdfc35b_10292000.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1b1bdfc35b_10292000.nii.gz,0.8871284140636789,2.8365527801513672,2.5752913398742674
53,0.8046071858346227,10195,1171,0.6730901978831109,52125232,23402,24573,33597,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1bb48bfb40_12022000.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1bb48bfb40_12022000.nii.gz,0.8046071858346227,3.76962935256958,13.16260018157959
54,,0,0,,47520000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1f2a4f4280_06122005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1f2a4f4280_06122005.nii.gz,,0.0,0.0
55,0.6551724137931034,20,0,0.48717948717948717,105759961,19,19,39,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1f65acff65_05062007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1f65acff65_05062007.nii.gz,0.6551724137931034,0.0,0.0
